X,Y,Z
6.055,0.068784,0.44195
6.055,0.07401,0.44611
6.055,0.08014,0.45109
6.055,0.087662,0.45688
6.055,0.092558,0.46079
6.055,0.10333,0.46898
6.055,0.10567,0.47084
6.055,0.1159,0.47896
6.055,0.11977,0.48179
6.055,0.12889,0.48908
6.055,0.13441,0.49358
6.055,0.14176,0.50446
6.055,0.1434,0.5069
6.055,0.14862,0.51459
6.055,0.15047,0.5173
6.055,0.15365,0.52204
6.055,0.158,0.52853
6.055,0.15978,0.53117
6.055,0.16252,0.53522
6.055,0.16532,0.53944
6.055,0.16704,0.54208
6.055,0.17048,0.54725
6.055,0.17312,0.5513
6.055,0.17449,0.55341
6.055,0.17768,0.55828
6.055,0.18209,0.565
6.055,0.1824,0.56548
6.055,0.18272,0.56596
6.055,0.18676,0.57232
6.055,0.18095,0.57232
6.055,0.17557,0.57232
6.055,0.17045,0.57232
6.055,0.16501,0.57232
6.055,0.16052,0.57232
6.055,0.15309,0.57232
6.055,0.15092,0.57232
6.055,0.1417,0.57232
6.055,0.13978,0.57232
6.055,0.13944,0.57232
6.055,0.13903,0.57232
6.055,0.12179,0.57232
6.055,0.12168,0.57232
6.055,0.12129,0.57232
6.055,0.10786,0.57232
6.055,0.098225,0.57232
6.055,0.092117,0.57232
6.055,0.090392,0.57232
6.055,0.086835,0.57232
6.055,0.073862,0.57232
6.055,0.067034,0.57232
6.055,0.04939,0.57232
6.055,0.045737,0.57232
6.055,0.040885,0.57232
6.055,0.0218,0.57232
6.055,0.00010853,0.57232
6.055,0,0.57232
6.055,-0.00010804,0.57232
6.055,-0.022036,0.57232
6.055,-0.04122,0.57232
6.055,-0.045787,0.57232
6.055,-0.050262,0.57232
6.055,-0.068421,0.57232
6.055,-0.080876,0.57232
6.055,-0.089265,0.57232
6.055,-0.10605,0.57232
6.055,-0.10774,0.57232
6.055,-0.12283,0.57232
6.055,-0.12437,0.57232
6.055,-0.13939,0.57232
6.055,-0.14032,0.57232
6.055,-0.15158,0.57232
6.055,-0.15349,0.57232
6.055,-0.16075,0.57232
6.055,-0.16518,0.57232
6.055,-0.17066,0.57232
6.055,-0.17556,0.57232
6.055,-0.18097,0.57232
6.055,-0.18676,0.57232
6.055,-0.058444,0.16858
6.055,-0.05839,0.16039
6.055,-0.05839,0.16018
6.055,-0.058366,0.15986
6.055,-0.057635,0.15228
6.055,-0.056803,0.14697
6.055,-0.056438,0.14466
6.055,-0.054571,0.13693
6.055,-0.054406,0.13622
6.055,-0.054184,0.13544
6.055,-0.051588,0.12775
6.055,-0.050779,0.12555
6.055,-0.047727,0.1186
6.055,-0.047295,0.11764
6.055,-0.046704,0.11646
6.055,-0.04327,0.11003
6.055,-0.041135,0.10644
6.055,-0.038646,0.10245
6.055,-0.034886,0.096976
6.055,-0.033502,0.095074
6.055,-0.029863,0.090425
6.055,-0.028003,0.08809
6.055,-0.023024,0.08242
6.055,-0.02232,0.081642
6.055,-0.020035,0.07926
6.055,-0.017269,0.07638
6.055,-0.016601,0.075723
6.055,-0.015299,0.074451
6.055,-0.012548,0.071781
6.055,-0.0092402,0.068699
6.055,-0.0088042,0.06829
6.055,-0.0077562,0.067343
6.055,-0.0055948,0.065401
6.055,-0.0046925,0.064604
6.055,-0.0029798,0.063102
6.055,-0.00016183,0.061695
6.055,0,0.061614
6.055,0.00016184,0.061695
6.055,0.0029801,0.063102
6.055,0.0046944,0.064606
6.055,0.0055973,0.065404
6.055,0.0077742,0.06736
6.055,0.0088284,0.068313
6.055,0.0092589,0.068718
6.055,0.012667,0.071895
6.055,0.015342,0.074492
6.055,0.01679,0.075908
6.055,0.01745,0.076555
6.055,0.019134,0.078305
6.055,0.021777,0.081067
6.055,0.023142,0.082542
6.055,0.025986,0.085737
6.055,0.028828,0.089144
6.055,0.031719,0.09274
6.055,0.035026,0.097171
6.055,0.037696,0.10103
6.055,0.041153,0.10648
6.055,0.046098,0.11532
6.055,0.046688,0.11643
6.055,0.046995,0.1171
6.055,0.050676,0.1253
6.055,0.051429,0.12734
6.055,0.054186,0.13545
6.055,0.054405,0.13622
6.055,0.054569,0.13692
6.055,0.056437,0.14466
6.055,0.056803,0.14697
6.055,0.057634,0.15228
6.055,0.058366,0.15986
6.055,0.05839,0.16018
6.055,0.05839,0.16039
6.055,0.058443,0.16858
6.055,0.058289,0.1708
6.055,0.057906,0.17686
6.055,0.057619,0.17867
6.055,0.056777,0.18404
6.055,0.056273,0.18667
6.055,0.055292,0.19118
6.055,0.054483,0.19389
6.055,0.053274,0.19782
6.055,0.051976,0.20116
6.055,0.050135,0.20541
6.055,0.049043,0.20755
6.055,0.04662,0.21182
6.055,0.04545,0.21361
6.055,0.042609,0.21757
6.055,0.041146,0.21935
6.055,0.037855,0.22304
6.055,0.035993,0.22485
6.055,0.032139,0.22837
6.055,0.030293,0.22977
6.055,0.024663,0.23382
6.055,0.022317,0.23527
6.055,0.018941,0.23719
6.055,0.017057,0.23814
6.055,0.013798,0.23969
6.055,0.012372,0.24032
6.055,0.0096415,0.24143
6.055,0.0081179,0.24205
6.055,0.0074601,0.24231
6.055,0.0056333,0.24297
6.055,0.0035382,0.24374
6.055,0.0027212,0.24393
6.055,0,0.24451
6.055,-0.002698,0.24389
6.055,-0.0038705,0.24362
6.055,-0.0058968,0.24288
6.055,-0.0075972,0.24225
6.055,-0.0096543,0.24143
6.055,-0.012141,0.24043
6.055,-0.01363,0.23977
6.055,-0.016857,0.23824
6.055,-0.018817,0.23725
6.055,-0.021879,0.23555
6.055,-0.024056,0.23423
6.055,-0.027931,0.2316
6.055,-0.029766,0.23021
6.055,-0.035534,0.22527
6.055,-0.037537,0.22334
6.055,-0.041129,0.21937
6.055,-0.042594,0.21759
6.055,-0.045449,0.21361
6.055,-0.046611,0.21184
6.055,-0.049034,0.20757
6.055,-0.050104,0.20548
6.055,-0.051994,0.20113
6.055,-0.053247,0.19789
6.055,-0.054514,0.19378
6.055,-0.05532,0.19106
6.055,-0.056304,0.18647
6.055,-0.056803,0.18387
6.055,-0.057621,0.17863
6.055,-0.057908,0.17682
6.055,-0.05829,0.1708
6.055,-0.058444,0.16858
6.0585,-0.184,0.57232
6.0585,-0.18356,0.57162
6.0585,-0.17939,0.56531
6.0585,-0.17436,0.55757
6.0585,-0.1742,0.55733
6.0585,-0.1741,0.55717
6.0585,-0.17326,0.55589
6.0585,-0.16909,0.54957
6.0585,-0.16864,0.54891
6.0585,-0.16343,0.54103
6.0585,-0.16308,0.54049
6.0585,-0.16305,0.54046
6.0585,-0.16301,0.5404
6.0585,-0.15787,0.53281
6.0585,-0.15387,0.52687
6.0585,-0.15232,0.52457
6.0585,-0.14853,0.51892
6.0585,-0.14699,0.51668
6.0585,-0.14169,0.50891
6.0585,-0.14046,0.50712
6.0585,-0.13615,0.50059
6.0585,-0.13165,0.49391
6.0585,-0.12991,0.49248
6.0585,-0.1171,0.48223
6.0585,-0.11568,0.48115
6.0585,-0.10323,0.47132
6.0585,-0.10282,0.471
6.0585,-0.089863,0.46109
6.0585,-0.08967,0.46094
6.0585,-0.078127,0.45207
6.0585,-0.074893,0.44942
6.0585,-0.067633,0.44374
6.0585,-0.061384,0.43859
6.0585,-0.057988,0.43591
6.0585,-0.055203,0.43358
6.0585,-0.048912,0.42826
6.0585,-0.046242,0.42594
6.0585,-0.041024,0.42127
6.0585,-0.039112,0.41965
6.0585,-0.035578,0.41647
6.0585,-0.033676,0.41479
6.0585,-0.031894,0.41317
6.0585,-0.028468,0.41025
6.0585,-0.026437,0.4086
6.0585,-0.022011,0.40477
6.0585,-0.021574,0.40444
6.0585,-0.017269,0.40122
6.0585,-0.016958,0.40103
6.0585,-0.013486,0.39875
6.0585,-0.012991,0.39851
6.0585,-0.01001,0.39694
6.0585,-0.0081122,0.39627
6.0585,-0.00664,0.39572
6.0585,-0.0034885,0.39515
6.0585,-0.0032541,0.39511
6.0585,-0.0029112,0.39509
6.0585,0,0.39498
6.0585,0.0029275,0.3951
6.0585,0.0033855,0.39512
6.0585,0.0037103,0.39518
6.0585,0.0070553,0.39585
6.0585,0.0082151,0.3963
6.0585,0.010396,0.39712
6.0585,0.013224,0.39864
6.0585,0.013642,0.39884
6.0585,0.017021,0.40107
6.0585,0.017343,0.40127
6.0585,0.021579,0.40445
6.0585,0.022017,0.40477
6.0585,0.026443,0.4086
6.0585,0.028459,0.41023
6.0585,0.032,0.41326
6.0585,0.033554,0.41467
6.0585,0.035205,0.41614
6.0585,0.039007,0.41956
6.0585,0.041012,0.42127
6.0585,0.046257,0.42594
6.0585,0.049095,0.4284
6.0585,0.054431,0.43295
6.0585,0.058037,0.43597
6.0585,0.063413,0.44022
6.0585,0.066614,0.44286
6.0585,0.074927,0.44948
6.0585,0.077837,0.45184
6.0585,0.088459,0.46002
6.0585,0.089967,0.46122
6.0585,0.099408,0.4684
6.0585,0.10337,0.47146
6.0585,0.10394,0.47191
6.0585,0.10801,0.47507
6.0585,0.11581,0.48127
6.0585,0.11683,0.48201
6.0585,0.12985,0.49241
6.0585,0.13157,0.49382
6.0585,0.13602,0.50042
6.0585,0.14044,0.5071
6.0585,0.14168,0.50891
6.0585,0.14699,0.51668
6.0585,0.14853,0.51892
6.0585,0.15233,0.52457
6.0585,0.15389,0.5269
6.0585,0.1579,0.53285
6.0585,0.16245,0.53959
6.0585,0.16325,0.54078
6.0585,0.16372,0.54149
6.0585,0.16843,0.54856
6.0585,0.16879,0.54909
6.0585,0.17142,0.55309
6.0585,0.17416,0.55728
6.0585,0.17457,0.55789
6.0585,0.17512,0.55874
6.0585,0.17933,0.56522
6.0585,0.18354,0.57159
6.0585,0.184,0.57232
6.0585,0.18334,0.57232
6.0585,0.1732,0.57232
6.0585,0.17286,0.57232
6.0585,0.16287,0.57232
6.0585,0.16257,0.57232
6.0585,0.16115,0.57232
6.0585,0.15242,0.57232
6.0585,0.15063,0.57232
6.0585,0.14232,0.57232
6.0585,0.13938,0.57232
6.0585,0.13575,0.57232
6.0585,0.12426,0.57232
6.0585,0.12062,0.57232
6.0585,0.10787,0.57232
6.0585,0.1077,0.57232
6.0585,0.094137,0.57232
6.0585,0.090151,0.57232
6.0585,0.081936,0.57232
6.0585,0.074695,0.57232
6.0585,0.065173,0.57232
6.0585,0.052412,0.57232
6.0585,0.045462,0.57232
6.0585,0.036234,0.57232
6.0585,0.02169,0.57232
6.0585,0.0051589,0.57232
6.0585,0,0.57232
6.0585,-0.0051354,0.57232
6.0585,-0.022032,0.57232
6.0585,-0.036814,0.57232
6.0585,-0.04549,0.57232
6.0585,-0.053993,0.57232
6.0585,-0.06703,0.57232
6.0585,-0.084645,0.57232
6.0585,-0.088002,0.57232
6.0585,-0.097298,0.57232
6.0585,-0.10621,0.57232
6.0585,-0.10819,0.57232
6.0585,-0.12229,0.57232
6.0585,-0.12475,0.57232
6.0585,-0.13719,0.57232
6.0585,-0.13963,0.57232
6.0585,-0.1419,0.57232
6.0585,-0.151,0.57232
6.0585,-0.15308,0.57232
6.0585,-0.16141,0.57232
6.0585,-0.16263,0.57232
6.0585,-0.16295,0.57232
6.0585,-0.1729,0.57232
6.0585,-0.17323,0.57232
6.0585,-0.18334,0.57232
6.0585,-0.184,0.57232
6.0585,-0.058067,0.16844
6.0585,-0.058032,0.16991
6.0585,-0.057566,0.17704
6.0585,-0.056531,0.18433
6.0585,-0.056518,0.18444
6.0585,-0.055113,0.19094
6.0585,-0.054938,0.19171
6.0585,-0.052636,0.19917
6.0585,-0.052404,0.19985
6.0585,-0.049879,0.20573
6.0585,-0.049048,0.20745
6.0585,-0.046515,0.21191
6.0585,-0.045488,0.21354
6.0585,-0.04252,0.21768
6.0585,-0.041259,0.21925
6.0585,-0.037292,0.22363
6.0585,-0.035854,0.22505
6.0585,-0.029908,0.23017
6.0585,-0.028275,0.23144
6.0585,-0.023312,0.2348
6.0585,-0.022626,0.23521
6.0585,-0.018243,0.23764
6.0585,-0.017591,0.23797
6.0585,-0.013658,0.23982
6.0585,-0.012144,0.24051
6.0585,-0.0080457,0.24214
6.0585,-0.0078813,0.24221
6.0585,-0.0077655,0.24225
6.0585,-0.0037584,0.24371
6.0585,-0.0019979,0.24411
6.0585,0,0.24456
6.0585,0.0016185,0.24421
6.0585,0.0033801,0.24384
6.0585,0.0062907,0.24281
6.0585,0.0064302,0.24276
6.0585,0.006743,0.24264
6.0585,0.009795,0.24145
6.0585,0.011607,0.24072
6.0585,0.013751,0.23978
6.0585,0.017578,0.23796
6.0585,0.018483,0.23751
6.0585,0.023166,0.23486
6.0585,0.023985,0.23436
6.0585,0.030628,0.22962
6.0585,0.032189,0.2284
6.0585,0.036218,0.22471
6.0585,0.037656,0.22329
6.0585,0.041282,0.21922
6.0585,0.042535,0.21766
6.0585,0.045488,0.21354
6.0585,0.046513,0.21191
6.0585,0.049064,0.20741
6.0585,0.049865,0.20576
6.0585,0.052517,0.19955
6.0585,0.05261,0.19928
6.0585,0.054908,0.19184
6.0585,0.055079,0.19107
6.0585,0.056477,0.18472
6.0585,0.056487,0.18464
6.0585,0.057563,0.17708
6.0585,0.058031,0.16991
6.0585,0.058067,0.16844
6.0585,0.057987,0.16133
6.0585,0.05765,0.1576
6.0585,0.057176,0.15269
6.0585,0.056272,0.14692
6.0585,0.055791,0.14452
6.0585,0.054195,0.13795
6.0585,0.053287,0.13501
6.0585,0.050708,0.1275
6.0585,0.049943,0.12569
6.0585,0.04665,0.11835
6.0585,0.045375,0.11589
6.0585,0.039553,0.10562
6.0585,0.039503,0.10553
6.0585,0.039479,0.10549
6.0585,0.033703,0.097137
6.0585,0.032177,0.095092
6.0585,0.027542,0.089325
6.0585,0.026432,0.087995
6.0585,0.023915,0.085167
6.0585,0.021657,0.082661
6.0585,0.019687,0.080594
6.0585,0.017591,0.078416
6.0585,0.01499,0.075867
6.0585,0.012932,0.073854
6.0585,0.011637,0.072625
6.0585,0.0095679,0.07071
6.0585,0.0080354,0.069288
6.0585,0.0046827,0.066287
6.0585,0.0045073,0.06613
6.0585,0.0043522,0.065993
6.0585,0.002586,0.064907
6.0585,0,0.063281
6.0585,-0.0025859,0.064907
6.0585,-0.004352,0.065992
6.0585,-0.0045069,0.066129
6.0585,-0.0046811,0.066285
6.0585,-0.0080113,0.069267
6.0585,-0.0097134,0.070844
6.0585,-0.011586,0.072575
6.0585,-0.012855,0.073783
6.0585,-0.014979,0.075858
6.0585,-0.017759,0.078588
6.0585,-0.019278,0.08017
6.0585,-0.02186,0.082896
6.0585,-0.025937,0.087532
6.0585,-0.027546,0.089296
6.0585,-0.029095,0.091191
6.0585,-0.032776,0.095894
6.0585,-0.035649,0.099842
6.0585,-0.037734,0.10288
6.0585,-0.041985,0.10969
6.0585,-0.042235,0.11009
6.0585,-0.045843,0.1169
6.0585,-0.046932,0.1189
6.0585,-0.050085,0.12605
6.0585,-0.050781,0.12767
6.0585,-0.053265,0.13496
6.0585,-0.054195,0.13795
6.0585,-0.055791,0.14452
6.0585,-0.056275,0.14693
6.0585,-0.057177,0.15269
6.0585,-0.057648,0.15758
6.0585,-0.057986,0.16133
6.0585,-0.058067,0.16844
6.0619,-0.18107,0.57232
6.0619,-0.17652,0.56537
6.0619,-0.17626,0.56497
6.0619,-0.17596,0.56452
6.0619,-0.17117,0.55728
6.0619,-0.16869,0.55352
6.0619,-0.16573,0.54915
6.0619,-0.16314,0.54524
6.0619,-0.16027,0.54096
6.0619,-0.15627,0.53492
6.0619,-0.15579,0.53423
6.0619,-0.15096,0.52715
6.0619,-0.14908,0.52439
6.0619,-0.14456,0.51782
6.0619,-0.14148,0.5133
6.0619,-0.13752,0.50752
6.0619,-0.1304,0.49673
6.0619,-0.1287,0.49421
6.0619,-0.11636,0.48434
6.0619,-0.1143,0.48269
6.0619,-0.10327,0.47405
6.0619,-0.10057,0.47193
6.0619,-0.090213,0.46402
6.0619,-0.087214,0.46179
6.0619,-0.076445,0.45333
6.0619,-0.076094,0.45306
6.0619,-0.074835,0.45206
6.0619,-0.065936,0.4451
6.0619,-0.063221,0.44286
6.0619,-0.056557,0.4376
6.0619,-0.051091,0.43303
6.0619,-0.048429,0.43078
6.0619,-0.04237,0.42552
6.0619,-0.042067,0.42525
6.0619,-0.036894,0.42085
6.0619,-0.034767,0.41894
6.0619,-0.031765,0.41647
6.0619,-0.027946,0.41321
6.0619,-0.027357,0.41271
6.0619,-0.025886,0.41152
6.0619,-0.022605,0.40894
6.0619,-0.0219,0.40848
6.0619,-0.020738,0.40771
6.0619,-0.017304,0.4052
6.0619,-0.014216,0.40335
6.0619,-0.012993,0.40272
6.0619,-0.011672,0.4022
6.0619,-0.0091427,0.40103
6.0619,-0.0071318,0.40039
6.0619,-0.0058931,0.40014
6.0619,-0.0034608,0.39973
6.0619,-0.0012242,0.39965
6.0619,0,0.39961
6.0619,0.0012421,0.39966
6.0619,0.0035779,0.39974
6.0619,0.0058048,0.40013
6.0619,0.0071384,0.4004
6.0619,0.0091687,0.40105
6.0619,0.011753,0.40223
6.0619,0.013054,0.40274
6.0619,0.014253,0.40336
6.0619,0.017319,0.40522
6.0619,0.020721,0.40771
6.0619,0.021893,0.40849
6.0619,0.022604,0.40894
6.0619,0.025885,0.41151
6.0619,0.027337,0.41269
6.0619,0.027879,0.41315
6.0619,0.031662,0.41639
6.0619,0.034756,0.41893
6.0619,0.03683,0.42079
6.0619,0.041547,0.4248
6.0619,0.04212,0.4253
6.0619,0.04273,0.42581
6.0619,0.048604,0.43091
6.0619,0.050698,0.43269
6.0619,0.057012,0.43798
6.0619,0.063242,0.4429
6.0619,0.065176,0.44448
6.0619,0.075394,0.45252
6.0619,0.075796,0.45282
6.0619,0.087242,0.46175
6.0619,0.08927,0.46326
6.0619,0.10058,0.47199
6.0619,0.10417,0.47481
6.0619,0.11408,0.48252
6.0619,0.11625,0.48429
6.0619,0.12865,0.49417
6.0619,0.13037,0.49672
6.0619,0.1375,0.50751
6.0619,0.14148,0.5133
6.0619,0.14456,0.51781
6.0619,0.14908,0.5244
6.0619,0.15097,0.52715
6.0619,0.15578,0.53423
6.0619,0.15628,0.53496
6.0619,0.16036,0.54112
6.0619,0.16343,0.54569
6.0619,0.1656,0.54895
6.0619,0.16853,0.55328
6.0619,0.17135,0.55756
6.0619,0.17596,0.56452
6.0619,0.17626,0.56497
6.0619,0.17652,0.56536
6.0619,0.18107,0.57232
6.0619,0.1754,0.57232
6.0619,0.17063,0.57232
6.0619,0.16509,0.57232
6.0619,0.16023,0.57232
6.0619,0.15484,0.57232
6.0619,0.14905,0.57232
6.0619,0.14486,0.57232
6.0619,0.13932,0.57232
6.0619,0.13247,0.57232
6.0619,0.12672,0.57232
6.0619,0.11956,0.57232
6.0619,0.10974,0.57232
6.0619,0.10577,0.57232
6.0619,0.096156,0.57232
6.0619,0.089911,0.57232
6.0619,0.077037,0.57232
6.0619,0.075529,0.57232
6.0619,0.063311,0.57232
6.0619,0.055434,0.57232
6.0619,0.045188,0.57232
6.0619,0.031583,0.57232
6.0619,0.021579,0.57232
6.0619,0.010209,0.57232
6.0619,0,0.57232
6.0619,-0.010163,0.57232
6.0619,-0.022027,0.57232
6.0619,-0.032407,0.57232
6.0619,-0.045193,0.57232
6.0619,-0.057723,0.57232
6.0619,-0.06564,0.57232
6.0619,-0.082966,0.57232
6.0619,-0.086477,0.57232
6.0619,-0.087425,0.57232
6.0619,-0.088508,0.57232
6.0619,-0.1049,0.57232
6.0619,-0.10998,0.57232
6.0619,-0.12053,0.57232
6.0619,-0.12671,0.57232
6.0619,-0.13383,0.57232
6.0619,-0.13944,0.57232
6.0619,-0.14463,0.57232
6.0619,-0.14923,0.57232
6.0619,-0.15519,0.57232
6.0619,-0.16028,0.57232
6.0619,-0.16516,0.57232
6.0619,-0.17063,0.57232
6.0619,-0.17544,0.57232
6.0619,-0.18107,0.57232
6.0619,-0.057622,0.16623
6.0619,-0.05758,0.16254
6.0619,-0.056881,0.15478
6.0619,-0.056719,0.1531
6.0619,-0.056409,0.15112
6.0619,-0.054756,0.14287
6.0619,-0.054101,0.14018
6.0619,-0.051942,0.13323
6.0619,-0.050921,0.13024
6.0619,-0.048183,0.12389
6.0619,-0.046602,0.1203
6.0619,-0.0438,0.11515
6.0619,-0.04168,0.11115
6.0619,-0.037662,0.10465
6.0619,-0.036823,0.10331
6.0619,-0.036412,0.10271
6.0619,-0.03205,0.096714
6.0619,-0.030433,0.094649
6.0619,-0.026493,0.089826
6.0619,-0.022398,0.085338
6.0619,-0.021018,0.083769
6.0619,-0.019446,0.082109
6.0619,-0.016865,0.079456
6.0619,-0.01399,0.076622
6.0619,-0.013286,0.075943
6.0619,-0.011511,0.074252
6.0619,-0.010079,0.07289
6.0619,-0.0093424,0.072208
6.0619,-0.0069692,0.070048
6.0619,-0.0045664,0.067892
6.0619,-0.0039534,0.067344
6.0619,-0.001597,0.065932
6.0619,0,0.064992
6.0619,0.0015722,0.065921
6.0619,0.0039868,0.067372
6.0619,0.0045918,0.067913
6.0619,0.0069687,0.070047
6.0619,0.0093162,0.072183
6.0619,0.010039,0.072852
6.0619,0.011479,0.074219
6.0619,0.013172,0.07583
6.0619,0.013835,0.076469
6.0619,0.016726,0.079314
6.0619,0.018986,0.081626
6.0619,0.020832,0.083563
6.0619,0.024364,0.087483
6.0619,0.026003,0.089302
6.0619,0.026803,0.09021
6.0619,0.032257,0.096983
6.0619,0.032551,0.097356
6.0619,0.032926,0.097887
6.0619,0.038792,0.10636
6.0619,0.0413,0.11049
6.0619,0.043846,0.11498
6.0619,0.04674,0.12057
6.0619,0.048331,0.12412
6.0619,0.050943,0.13029
6.0619,0.051996,0.13336
6.0619,0.054101,0.14018
6.0619,0.054758,0.14288
6.0619,0.056401,0.15108
6.0619,0.056719,0.1531
6.0619,0.056885,0.15482
6.0619,0.057582,0.16254
6.0619,0.057623,0.16624
6.0619,0.057457,0.17308
6.0619,0.057233,0.1765
6.0619,0.056719,0.18011
6.0619,0.056115,0.18504
6.0619,0.055282,0.18883
6.0619,0.054293,0.19324
6.0619,0.053247,0.19663
6.0619,0.05135,0.20215
6.0619,0.050591,0.20392
6.0619,0.048031,0.20921
6.0619,0.047476,0.21019
6.0619,0.044356,0.21515
6.0619,0.043657,0.21612
6.0619,0.03977,0.22098
6.0619,0.038816,0.22205
6.0619,0.033953,0.22687
6.0619,0.032737,0.22798
6.0619,0.028134,0.23157
6.0619,0.025886,0.23317
6.0619,0.021503,0.23587
6.0619,0.019396,0.23706
6.0619,0.015639,0.23892
6.0619,0.014842,0.2393
6.0619,0.013689,0.23981
6.0619,0.010504,0.2412
6.0619,0.0074603,0.24238
6.0619,0.0069731,0.24256
6.0619,0.0050929,0.24325
6.0619,0.0034627,0.24384
6.0619,0.0030492,0.24395
6.0619,0,0.24457
6.0619,-0.0031761,0.24387
6.0619,-0.0036898,0.24375
6.0619,-0.0046296,0.24342
6.0619,-0.0073239,0.24243
6.0619,-0.0094155,0.24162
6.0619,-0.011406,0.24086
6.0619,-0.013504,0.23991
6.0619,-0.015224,0.23913
6.0619,-0.016201,0.23867
6.0619,-0.019288,0.23712
6.0619,-0.021306,0.236
6.0619,-0.025361,0.23353
6.0619,-0.027254,0.23225
6.0619,-0.032222,0.22837
6.0619,-0.033859,0.22696
6.0619,-0.038725,0.22214
6.0619,-0.039742,0.22102
6.0619,-0.043657,0.21612
6.0619,-0.044359,0.21515
6.0619,-0.047484,0.21018
6.0619,-0.048025,0.20922
6.0619,-0.050661,0.20377
6.0619,-0.05128,0.20233
6.0619,-0.053289,0.19649
6.0619,-0.054289,0.19325
6.0619,-0.055294,0.1888
6.0619,-0.056132,0.18492
6.0619,-0.056742,0.17997
6.0619,-0.057236,0.1765
6.0619,-0.057458,0.1731
6.0619,-0.057622,0.16623
6.0653,-0.17811,0.57232
6.0653,-0.17802,0.57219
6.0653,-0.17325,0.56494
6.0653,-0.16843,0.55769
6.0653,-0.16814,0.55726
6.0653,-0.16322,0.55
6.0653,-0.16286,0.54948
6.0653,-0.16142,0.54732
6.0653,-0.15749,0.54144
6.0653,-0.15632,0.53969
6.0653,-0.15221,0.53367
6.0653,-0.14956,0.52979
6.0653,-0.1434,0.52079
6.0653,-0.14213,0.51895
6.0653,-0.14127,0.51769
6.0653,-0.13457,0.50792
6.0653,-0.13057,0.50185
6.0653,-0.1257,0.49462
6.0653,-0.11714,0.48778
6.0653,-0.1116,0.48331
6.0653,-0.10376,0.47717
6.0653,-0.09786,0.47254
6.0653,-0.090722,0.4671
6.0653,-0.084545,0.46249
6.0653,-0.076973,0.45654
6.0653,-0.073611,0.45402
6.0653,-0.064769,0.44693
6.0653,-0.063962,0.44632
6.0653,-0.060613,0.44363
6.0653,-0.055126,0.4393
6.0653,-0.050937,0.43579
6.0653,-0.047472,0.433
6.0653,-0.046096,0.43185
6.0653,-0.040268,0.42701
6.0653,-0.036542,0.42378
6.0653,-0.034548,0.42216
6.0653,-0.029938,0.41833
6.0653,-0.029665,0.41811
6.0653,-0.029533,0.41799
6.0653,-0.025316,0.41479
6.0653,-0.022526,0.41264
6.0653,-0.021588,0.41202
6.0653,-0.019146,0.41041
6.0653,-0.018024,0.40969
6.0653,-0.017549,0.40937
6.0653,-0.014226,0.40762
6.0653,-0.012346,0.40665
6.0653,-0.0098076,0.40577
6.0653,-0.0083994,0.40524
6.0653,-0.0052396,0.40458
6.0653,-0.0042111,0.40438
6.0653,-3.54E-05,0.40423
6.0653,0,0.40422
6.0653,3.50E-05,0.40423
6.0653,0.0041674,0.40438
6.0653,0.0051632,0.40458
6.0653,0.0083736,0.40524
6.0653,0.0098002,0.40577
6.0653,0.012347,0.40665
6.0653,0.014227,0.40762
6.0653,0.017549,0.40937
6.0653,0.018023,0.40969
6.0653,0.019144,0.41041
6.0653,0.021584,0.41202
6.0653,0.022522,0.41264
6.0653,0.025308,0.41478
6.0653,0.029538,0.41799
6.0653,0.029668,0.41811
6.0653,0.02994,0.41833
6.0653,0.034515,0.42213
6.0653,0.036531,0.42376
6.0653,0.040225,0.42697
6.0653,0.045788,0.4316
6.0653,0.047517,0.43304
6.0653,0.051465,0.43621
6.0653,0.055988,0.43999
6.0653,0.057928,0.44153
6.0653,0.064918,0.44721
6.0653,0.071636,0.4525
6.0653,0.076223,0.45597
6.0653,0.08441,0.46235
6.0653,0.090092,0.46657
6.0653,0.097778,0.47251
6.0653,0.10439,0.47771
6.0653,0.11142,0.48318
6.0653,0.11698,0.4877
6.0653,0.12567,0.49462
6.0653,0.13054,0.50183
6.0653,0.13456,0.50791
6.0653,0.14127,0.51769
6.0653,0.14213,0.51895
6.0653,0.1434,0.52079
6.0653,0.14956,0.5298
6.0653,0.15231,0.53384
6.0653,0.15631,0.5397
6.0653,0.15748,0.54147
6.0653,0.16137,0.54726
6.0653,0.16281,0.54941
6.0653,0.16316,0.54992
6.0653,0.16813,0.55726
6.0653,0.16841,0.55767
6.0653,0.17325,0.56494
6.0653,0.17799,0.57213
6.0653,0.17811,0.57232
6.0653,0.17795,0.57232
6.0653,0.16803,0.57232
6.0653,0.16763,0.57232
6.0653,0.15756,0.57232
6.0653,0.15726,0.57232
6.0653,0.14746,0.57232
6.0653,0.1474,0.57232
6.0653,0.13926,0.57232
6.0653,0.1292,0.57232
6.0653,0.12919,0.57232
6.0653,0.11849,0.57232
6.0653,0.1116,0.57232
6.0653,0.10384,0.57232
6.0653,0.098175,0.57232
6.0653,0.08967,0.57232
6.0653,0.079566,0.57232
6.0653,0.075933,0.57232
6.0653,0.06732,0.57232
6.0653,0.06145,0.57232
6.0653,0.058457,0.57232
6.0653,0.044914,0.57232
6.0653,0.026932,0.57232
6.0653,0.021469,0.57232
6.0653,0.01526,0.57232
6.0653,0,0.57232
6.0653,-0.01519,0.57232
6.0653,-0.022023,0.57232
