X,Y,Z
1.8377,0.23666,0.0063162
1.8377,0.24996,0.0086317
1.8377,0.26295,0.011108
1.8377,0.27957,0.015337
1.8377,0.28966,0.017804
1.8377,0.29415,0.019019
1.8377,0.29891,0.020644
1.8377,0.31852,0.027296
1.8377,0.33032,0.032331
1.8377,0.33855,0.03587
1.8377,0.34611,0.039757
1.8377,0.35847,0.046331
1.8377,0.36453,0.049947
1.8377,0.37456,0.056308
1.8377,0.37496,0.056576
1.8377,0.37581,0.057184
1.8377,0.38461,0.063401
1.8377,0.38816,0.066201
1.8377,0.39175,0.069057
1.8377,0.39509,0.072002
1.8377,0.39839,0.074925
1.8377,0.40308,0.079756
1.8377,0.40472,0.081429
1.8377,0.40585,0.082808
1.8377,0.41042,0.088495
1.8377,0.41244,0.091454
1.8377,0.41601,0.09728
1.8377,0.41782,0.10059
1.8377,0.42054,0.10642
1.8377,0.42241,0.11109
1.8377,0.4246,0.11776
1.8377,0.42577,0.12209
1.8377,0.42692,0.12783
1.8377,0.42772,0.13301
1.8377,0.42831,0.13896
1.8377,0.4288,0.14484
1.8377,0.42898,0.15147
1.8377,0.42917,0.15697
1.8377,0.42922,0.16554
1.8377,0.42924,0.17153
1.8377,0.42924,0.17771
1.8377,0.42924,0.18869
1.8377,0.42924,0.20249
1.8377,0.42924,0.20842
1.8377,0.42924,0.21215
1.8377,0.42924,0.22721
1.8377,0.42924,0.24339
1.8377,0.42924,0.25223
1.8377,0.42924,0.26419
1.8377,0.42924,0.27937
1.8377,0.42924,0.29959
1.8377,0.42924,0.30785
1.8377,0.42924,0.31351
1.8377,0.42924,0.33841
1.8377,0.42924,0.35229
1.8377,0.42924,0.36647
1.8377,0.42924,0.38717
1.8377,0.42924,0.39468
1.8377,0.42924,0.40304
1.8377,0.42924,0.4215
1.8377,0.42924,0.44278
1.8377,0.42924,0.44574
1.8377,0.42924,0.44908
1.8377,0.42924,0.46994
1.8377,0.42924,0.49407
1.8377,0.42924,0.49656
1.8377,0.42924,0.49908
1.8377,0.42924,0.52332
1.8377,0.42924,0.54234
1.8377,0.42924,0.54926
1.8377,0.42924,0.55571
1.8377,0.42924,0.57232
1.8377,0.40639,0.57232
1.8377,0.39456,0.57232
1.8377,0.38167,0.57232
1.8377,0.35932,0.57232
1.8377,0.33808,0.57232
1.8377,0.32611,0.57232
1.8377,0.30242,0.57232
1.8377,0.29176,0.57232
1.8377,0.2834,0.57232
1.8377,0.26218,0.57232
1.8377,0.25574,0.57232
1.8377,0.23742,0.57232
1.8377,0.21135,0.57232
1.8377,0.21084,0.57232
1.8377,0.21054,0.57232
1.8377,0.19087,0.57232
1.8377,0.17297,0.57232
1.8377,0.16671,0.57232
1.8377,0.14506,0.57232
1.8377,0.13577,0.57232
1.8377,0.13332,0.57232
1.8377,0.12296,0.57232
1.8377,0.0954,0.57232
1.8377,0.079514,0.57232
1.8377,0.064733,0.57232
1.8377,0.056699,0.57232
1.8377,0.034885,0.57232
1.8377,0.010687,0.57232
1.8377,0,0.57232
1.8377,-0.007568,0.57232
1.8377,-0.027752,0.57232
1.8377,-0.036023,0.57232
1.8377,-0.04925,0.57232
1.8377,-0.062406,0.57232
1.8377,-0.07176,0.57232
1.8377,-0.089233,0.57232
1.8377,-0.10834,0.57232
1.8377,-0.11505,0.57232
1.8377,-0.13569,0.57232
1.8377,-0.13847,0.57232
1.8377,-0.14191,0.57232
1.8377,-0.16697,0.57232
1.8377,-0.1737,0.57232
1.8377,-0.19422,0.57232
1.8377,-0.21338,0.57232
1.8377,-0.21998,0.57232
1.8377,-0.24108,0.57232
1.8377,-0.2512,0.57232
1.8377,-0.26617,0.57232
1.8377,-0.28455,0.57232
1.8377,-0.28836,0.57232
1.8377,-0.31406,0.57232
1.8377,-0.32553,0.57232
1.8377,-0.34592,0.57232
1.8377,-0.35853,0.57232
1.8377,-0.38045,0.57232
1.8377,-0.38674,0.57232
1.8377,-0.38997,0.57232
1.8377,-0.4237,0.57232
1.8377,-0.42924,0.57232
1.8537,-0.42924,0.57232
1.8537,-0.42924,0.55311
1.8537,-0.42924,0.55095
1.8537,-0.42924,0.54806
1.8537,-0.42924,0.52354
1.8537,-0.42924,0.49636
1.8537,-0.42924,0.48904
1.8537,-0.42924,0.483
1.8537,-0.42924,0.45563
1.8537,-0.42924,0.43746
1.8537,-0.42924,0.42734
1.8537,-0.42924,0.4151
1.8537,-0.42924,0.40113
1.8537,-0.42924,0.38985
1.8537,-0.42924,0.37512
1.8537,-0.42924,0.36245
1.8537,-0.42924,0.34993
1.8537,-0.42924,0.33549
1.8537,-0.42924,0.32467
1.8537,-0.42924,0.31708
1.8537,-0.42924,0.30285
1.8537,-0.42924,0.28709
1.8537,-0.42924,0.27878
1.8537,-0.42924,0.25528
1.8537,-0.42924,0.25414
1.8537,-0.42924,0.25201
1.8537,-0.42924,0.2347
1.8537,-0.42924,0.22724
1.8537,-0.42924,0.21284
1.8537,-0.42924,0.19958
1.8537,-0.42924,0.19113
1.8537,-0.42924,0.17396
1.8537,-0.42924,0.17394
1.8537,-0.42924,0.17391
1.8537,-0.42921,0.15769
1.8537,-0.42914,0.15384
1.8537,-0.42889,0.14469
1.8537,-0.42858,0.1401
1.8537,-0.42782,0.13148
1.8537,-0.42733,0.1282
1.8537,-0.42645,0.12296
1.8537,-0.42481,0.11653
1.8537,-0.42442,0.11501
1.8537,-0.42398,0.11377
1.8537,-0.42159,0.10689
1.8537,-0.41981,0.10288
1.8537,-0.41861,0.10015
1.8537,-0.41639,0.096034
1.8537,-0.41504,0.093535
1.8537,-0.4137,0.091517
1.8537,-0.41064,0.086854
1.8537,-0.40717,0.082493
1.8537,-0.40556,0.080474
1.8537,-0.40234,0.077087
1.8537,-0.39938,0.073968
1.8537,-0.39218,0.067555
1.8537,-0.39174,0.067166
1.8537,-0.39072,0.066371
1.8537,-0.38272,0.060126
1.8537,-0.37855,0.057268
1.8537,-0.37096,0.051997
1.8537,-0.3638,0.047606
1.8537,-0.35776,0.043977
1.8537,-0.34857,0.039133
1.8537,-0.34156,0.035468
1.8537,-0.3285,0.029759
1.8537,-0.31959,0.026042
1.8537,-0.30591,0.021452
1.8537,-0.29765,0.018609
1.8537,-0.27647,0.012983
1.8537,-0.27521,0.012656
1.8537,-0.27467,0.012552
1.8537,-0.25198,0.0079794
1.8537,-0.22587,0.0041782
1.8537,-0.22398,0.0038666
1.8537,-0.22269,0.0037212
1.8537,-0.19887,0.0016018
1.8537,-0.18615,0.00084388
1.8537,-0.17412,0.00027345
1.8537,-0.1622,0.00019839
1.8537,-0.14689,0
1.8537,-0.1209,0
1.8537,-0.11689,0
1.8537,-0.11515,0
1.8537,-0.088504,0
1.8537,-0.086236,0
1.8537,-0.056618,0
1.8537,-0.041498,0
1.8537,-0.029004,0
1.8537,-0.0084545,0
1.8537,0,0
1.8537,0.0068164,0
1.8537,0.024783,0
1.8537,0.039347,0
1.8537,0.048464,0
1.8537,0.069199,0
1.8537,0.080492,0
1.8537,0.094776,0
1.8537,0.10055,0
1.8537,0.12174,0
1.8537,0.14444,0
1.8537,0.15161,4.58E-05
1.8537,0.18162,0.00058677
1.8537,0.1962,0.0014981
1.8537,0.20983,0.0024479
1.8537,0.22967,0.0046142
1.8537,0.23399,0.0051139
1.8537,0.23859,0.0059133
1.8537,0.26041,0.0095504
1.8537,0.27102,0.011724
1.8537,0.2818,0.014361
1.8537,0.2993,0.0191
1.8537,0.3179,0.025442
1.8537,0.31996,0.026141
1.8537,0.32344,0.027628
1.8537,0.3395,0.034491
1.8537,0.35027,0.040025
1.8537,0.35744,0.04383
1.8537,0.37292,0.053269
1.8537,0.37305,0.053347
1.8537,0.3732,0.053457
1.8537,0.38345,0.060658
1.8537,0.3889,0.064942
1.8537,0.3919,0.067297
1.8537,0.39557,0.070546
1.8537,0.39876,0.073396
1.8537,0.4031,0.077925
1.8537,0.40537,0.080267
1.8537,0.40664,0.081854
1.8537,0.41063,0.086837
1.8537,0.4137,0.091516
1.8537,0.41504,0.093536
1.8537,0.41639,0.096034
1.8537,0.41861,0.10015
1.8537,0.4198,0.10287
1.8537,0.42159,0.1069
1.8537,0.42399,0.11382
1.8537,0.42443,0.11504
1.8537,0.42481,0.11651
1.8537,0.42647,0.12309
1.8537,0.42726,0.12774
1.8537,0.42782,0.13137
1.8537,0.42863,0.14079
1.8537,0.42879,0.14283
1.8537,0.42918,0.15515
1.8537,0.4292,0.15598
1.8537,0.42921,0.15873
1.8537,0.42924,0.17094
1.8537,0.42924,0.17499
1.8537,0.42924,0.1877
1.8537,0.42924,0.20015
1.8537,0.42924,0.20595
1.8537,0.42924,0.22539
1.8537,0.42924,0.22696
1.8537,0.42924,0.22742
1.8537,0.42924,0.24953
1.8537,0.42924,0.25474
1.8537,0.42924,0.26736
1.8537,0.42924,0.2803
1.8537,0.42924,0.28974
1.8537,0.42924,0.30851
1.8537,0.42924,0.33073
1.8537,0.42924,0.33935
1.8537,0.42924,0.35242
1.8537,0.42924,0.36881
1.8537,0.42924,0.37726
1.8537,0.42924,0.39827
1.8537,0.42924,0.42165
1.8537,0.42924,0.42399
1.8537,0.42924,0.4267
1.8537,0.42924,0.44675
1.8537,0.42924,0.46938
1.8537,0.42924,0.47088
1.8537,0.42924,0.47262
1.8537,0.42924,0.49634
1.8537,0.42924,0.5203
1.8537,0.42924,0.52418
1.8537,0.42924,0.52958
1.8537,0.42924,0.5493
1.8537,0.42924,0.56426
1.8537,0.42924,0.57232
1.8537,0.41695,0.57232
1.8537,0.39536,0.57232
1.8537,0.37628,0.57232
1.8537,0.35859,0.57232
1.8537,0.34244,0.57232
1.8537,0.32352,0.57232
1.8537,0.30727,0.57232
1.8537,0.2883,0.57232
1.8537,0.27279,0.57232
1.8537,0.25991,0.57232
1.8537,0.23961,0.57232
1.8537,0.23322,0.57232
1.8537,0.22858,0.57232
1.8537,0.19887,0.57232
1.8537,0.19227,0.57232
1.8537,0.18259,0.57232
1.8537,0.17005,0.57232
1.8537,0.16042,0.57232
1.8537,0.14276,0.57232
1.8537,0.12386,0.57232
1.8537,0.11232,0.57232
1.8537,0.096467,0.57232
1.8537,0.082565,0.57232
1.8537,0.066981,0.57232
1.8537,0.03785,0.57232
1.8537,0.035007,0.57232
1.8537,0.027936,0.57232
1.8537,0,0.57232
1.8537,-0.008151,0.57232
1.8537,-0.031628,0.57232
1.8537,-0.042858,0.57232
1.8537,-0.057709,0.57232
1.8537,-0.078817,0.57232
1.8537,-0.083024,0.57232
1.8537,-0.085343,0.57232
1.8537,-0.11005,0.57232
1.8537,-0.12566,0.57232
1.8537,-0.14091,0.57232
1.8537,-0.15618,0.57232
1.8537,-0.17109,0.57232
1.8537,-0.19613,0.57232
1.8537,-0.19691,0.57232
1.8537,-0.19728,0.57232
1.8537,-0.22138,0.57232
1.8537,-0.23768,0.57232
1.8537,-0.25184,0.57232
1.8537,-0.26856,0.57232
1.8537,-0.283,0.57232
1.8537,-0.30245,0.57232
1.8537,-0.31293,0.57232
1.8537,-0.3286,0.57232
1.8537,-0.33844,0.57232
1.8537,-0.35145,0.57232
1.8537,-0.36461,0.57232
1.8537,-0.373,0.57232
1.8537,-0.39383,0.57232
1.8537,-0.41672,0.57232
1.8537,-0.42924,0.57232
1.8697,-0.42924,0.57232
1.8697,-0.42924,0.56561
1.8697,-0.42924,0.52824
1.8697,-0.42924,0.52734
1.8697,-0.42924,0.5265
1.8697,-0.42924,0.4929
1.8697,-0.42924,0.46522
1.8697,-0.42924,0.4612
1.8697,-0.42924,0.45386
1.8697,-0.42924,0.43075
1.8697,-0.42924,0.41815
1.8697,-0.42924,0.40183
1.8697,-0.42924,0.38514
1.8697,-0.42924,0.37476
1.8697,-0.42924,0.35961
1.8697,-0.42924,0.34894
1.8697,-0.42924,0.3405
1.8697,-0.42924,0.32607
1.8697,-0.42924,0.31041
1.8697,-0.42924,0.30148
1.8697,-0.42924,0.29197
1.8697,-0.42924,0.27687
1.8697,-0.42924,0.26038
1.8697,-0.42924,0.24727
1.8697,-0.42924,0.23922
1.8697,-0.42924,0.21928
1.8697,-0.42924,0.21867
1.8697,-0.42924,0.21662
1.8697,-0.42924,0.19499
1.8697,-0.42924,0.18813
1.8697,-0.42924,0.17236
1.8697,-0.42924,0.16895
1.8697,-0.42924,0.16717
1.8697,-0.4292,0.15343
1.8697,-0.42915,0.15173
1.8697,-0.42884,0.14155
1.8697,-0.42872,0.13991
1.8697,-0.42794,0.13167
1.8697,-0.42757,0.12748
1.8697,-0.42744,0.12654
1.8697,-0.42573,0.11794
1.8697,-0.42543,0.11671
1.8697,-0.42281,0.1084
1.8697,-0.42193,0.10588
1.8697,-0.41987,0.10117
1.8697,-0.41865,0.098339
1.8697,-0.41795,0.097023
1.8697,-0.41477,0.091213
1.8697,-0.41352,0.08931
1.8697,-0.41084,0.085267
1.8697,-0.40762,0.081189
1.8697,-0.40578,0.078868
1.8697,-0.39967,0.072443
1.8697,-0.3991,0.071835
1.8697,-0.39895,0.071698
1.8697,-0.39182,0.065346
1.8697,-0.38676,0.061375
1.8697,-0.38292,0.058374
1.8697,-0.37999,0.056329
1.8697,-0.37152,0.050468
1.8697,-0.36508,0.046507
1.8697,-0.35661,0.041456
1.8697,-0.34332,0.034597
1.8697,-0.33843,0.03223
1.8697,-0.32045,0.024739
1.8697,-0.31745,0.0236
1.8697,-0.31426,0.022615
1.8697,-0.29649,0.016863
1.8697,-0.28524,0.014189
1.8697,-0.27326,0.011073
1.8697,-0.25425,0.007431
1.8697,-0.24924,0.0065471
1.8697,-0.24426,0.0059392
1.8697,-0.22402,0.003285
1.8697,-0.20754,0.0018557
1.8697,-0.19749,0.00118
1.8697,-0.18589,0.00071175
1.8697,-0.17369,0.00013281
1.8697,-0.15686,2.68E-05
1.8697,-0.14628,0
1.8697,-0.13867,0
1.8697,-0.11865,0
1.8697,-0.10158,0
1.8697,-0.089562,0
1.8697,-0.063738,0
1.8697,-0.062162,0
1.8697,-0.033934,0
1.8697,-0.03042,0
1.8697,-0.023324,0
1.8697,0,0
1.8697,0.027312,0
1.8697,0.029098,0
1.8697,0.032332,0
1.8697,0.056821,0
1.8697,0.063496,0
1.8697,0.074057,0
1.8697,0.092175,0
1.8697,0.116,0
1.8697,0.11632,0
1.8697,0.11665,0
1.8697,0.14456,0
1.8697,0.15745,1.55E-06
1.8697,0.18225,0.00052811
1.8697,0.19024,0.00074406
1.8697,0.20369,0.0016607
1.8697,0.21755,0.0026268
1.8697,0.22565,0.0035119
1.8697,0.24639,0.0061488
1.8697,0.25639,0.0078148
1.8697,0.26627,0.009841
1.8697,0.28148,0.01291
1.8697,0.29539,0.016679
1.8697,0.30589,0.019695
1.8697,0.3167,0.023389
1.8697,0.32652,0.027107
1.8697,0.33916,0.032572
1.8697,0.34141,0.033599
1.8697,0.34518,0.035569
1.8697,0.35682,0.041581
1.8697,0.3677,0.048116
1.8697,0.3703,0.049692
1.8697,0.37278,0.051387
1.8697,0.38252,0.058081
1.8697,0.39113,0.064809
1.8697,0.39183,0.065355
1.8697,0.39343,0.066785
1.8697,0.39918,0.071921
1.8697,0.40255,0.075468
1.8697,0.40573,0.078814
1.8697,0.40767,0.081266
1.8697,0.41084,0.085271
1.8697,0.41347,0.089236
1.8697,0.41478,0.091217
1.8697,0.41795,0.097023
1.8697,0.41865,0.098339
1.8697,0.41988,0.10117
1.8697,0.42193,0.10588
1.8697,0.4228,0.10835
1.8697,0.42545,0.11679
1.8697,0.42577,0.11812
1.8697,0.42749,0.12695
1.8697,0.42765,0.12815
1.8697,0.4279,0.13115
1.8697,0.42869,0.13951
1.8697,0.42894,0.14469
1.8697,0.42916,0.15175
1.8697,0.42923,0.16322
1.8697,0.42924,0.16776
1.8697,0.42924,0.17173
1.8697,0.42924,0.18624
1.8697,0.42924,0.19533
1.8697,0.42924,0.20804
1.8697,0.42924,0.21702
1.8697,0.42924,0.23619
1.8697,0.42924,0.24206
1.8697,0.42924,0.26099
1.8697,0.42924,0.27372
1.8697,0.42924,0.28323
1.8697,0.42924,0.30176
1.8697,0.42924,0.30883
1.8697,0.42924,0.31289
1.8697,0.42924,0.33896
1.8697,0.42924,0.35493
1.8697,0.42924,0.36809
1.8697,0.42924,0.37179
1.8697,0.42924,0.37656
1.8697,0.42924,0.40064
1.8697,0.42924,0.40728
1.8697,0.42924,0.42709
1.8697,0.42924,0.44689
1.8697,0.42924,0.44775
1.8697,0.42924,0.4486
1.8697,0.42924,0.46897
1.8697,0.42924,0.49434
1.8697,0.42924,0.49612
1.8697,0.42924,0.49833
1.8697,0.42924,0.52446
1.8697,0.42924,0.54217
1.8697,0.42924,0.54978
1.8697,0.42924,0.55799
1.8697,0.42924,0.57232
1.8697,0.40329,0.57232
1.8697,0.39527,0.57232
1.8697,0.38277,0.57232
1.8697,0.3609,0.57232
1.8697,0.35604,0.57232
1.8697,0.33073,0.57232
1.8697,0.32083,0.57232
1.8697,0.30535,0.57232
1.8697,0.28619,0.57232
1.8697,0.28402,0.57232
1.8697,0.2777,0.57232
1.8697,0.25596,0.57232
1.8697,0.2446,0.57232
1.8697,0.22516,0.57232
1.8697,0.20162,0.57232
1.8697,0.18674,0.57232
1.8697,0.1723,0.57232
1.8697,0.15114,0.57232
1.8697,0.14819,0.57232
1.8697,0.12433,0.57232
1.8697,0.10942,0.57232
1.8697,0.099775,0.57232
1.8697,0.079748,0.57232
1.8697,0.070217,0.57232
1.8697,0.066316,0.57232
1.8697,0.041073,0.57232
1.8697,0.029915,0.57232
1.8697,0.012518,0.57232
1.8697,0,0.57232
1.8697,-0.021954,0.57232
1.8697,-0.028104,0.57232
1.8697,-0.039769,0.57232
1.8697,-0.054327,0.57232
1.8697,-0.061686,0.57232
1.8697,-0.079795,0.57232
1.8697,-0.10292,0.57232
1.8697,-0.10724,0.57232
1.8697,-0.12145,0.57232
1.8697,-0.13972,0.57232
1.8697,-0.14443,0.57232
1.8697,-0.1584,0.57232
1.8697,-0.17477,0.57232
1.8697,-0.18139,0.57232
1.8697,-0.19801,0.57232
1.8697,-0.2206,0.57232
1.8697,-0.22338,0.57232
1.8697,-0.25092,0.57232
1.8697,-0.25262,0.57232
1.8697,-0.27817,0.57232
1.8697,-0.28406,0.57232
1.8697,-0.30891,0.57232
1.8697,-0.31423,0.57232
1.8697,-0.32406,0.57232
1.8697,-0.34401,0.57232
1.8697,-0.3567,0.57232
1.8697,-0.37052,0.57232
1.8697,-0.39858,0.57232
1.8697,-0.40045,0.57232
1.8697,-0.40599,0.57232
1.8697,-0.42924,0.57232
1.8858,-0.42924,0.57232
1.8858,-0.42924,0.55507
1.8858,-0.42924,0.53232
1.8858,-0.42924,0.50593
1.8858,-0.42924,0.49646
1.8858,-0.42924,0.49083
1.8858,-0.42924,0.46328
1.8858,-0.42924,0.44581
1.8858,-0.42924,0.43194
1.8858,-0.42924,0.41282
1.8858,-0.42924,0.40226
1.8858,-0.42924,0.39177
1.8858,-0.42924,0.37281
1.8858,-0.42924,0.36066
1.8858,-0.42924,0.341
1.8858,-0.42924,0.33126
1.8858,-0.42924,0.31753
1.8858,-0.42924,0.302
1.8858,-0.42924,0.28451
1.8858,-0.42924,0.27262
1.8858,-0.42924,0.26694
1.8858,-0.42924,0.2531
1.8858,-0.42924,0.2421
1.8858,-0.42924,0.23661
1.8858,-0.42924,0.218
1.8858,-0.42924,0.20214
1.8858,-0.42924,0.19869
1.8858,-0.42924,0.18182
1.8858,-0.42924,0.17867
1.8858,-0.42924,0.16876
1.8858,-0.42923,0.15517
1.8858,-0.42922,0.15488
1.8858,-0.42917,0.15239
1.8858,-0.42897,0.14202
1.8858,-0.4289,0.14095
1.8858,-0.42807,0.12984
1.8858,-0.42795,0.12895
1.8858,-0.42627,0.11851
1.8858,-0.42552,0.11519
1.8858,-0.42351,0.10875
1.8858,-0.42263,0.10607
1.8858,-0.42036,0.10027
1.8858,-0.41941,0.097994
1.8858,-0.41742,0.094147
1.8858,-0.41593,0.091287
1.8858,-0.41396,0.088157
1.8858,-0.41172,0.084585
1.8858,-0.40919,0.08132
1.8858,-0.40646,0.077787
1.8858,-0.3997,0.070564
1.8858,-0.3995,0.070352
1.8858,-0.39929,0.070158
1.8858,-0.39246,0.064001
1.8858,-0.38397,0.057297
1.8858,-0.38345,0.056885
1.8858,-0.38288,0.05649
1.8858,-0.37145,0.048554
1.8858,-0.36242,0.043171
1.8858,-0.35626,0.039415
1.8858,-0.35196,0.037125
1.8858,-0.33492,0.028944
1.8858,-0.3322,0.027742
1.8858,-0.32545,0.025239
1.8858,-0.31346,0.020683
1.8858,-0.3018,0.01709
1.8858,-0.29361,0.01474
1.8858,-0.27389,0.010064
1.8858,-0.26772,0.0089561
1.8858,-0.25086,0.0059773
1.8858,-0.22498,0.0028219
1.8858,-0.22428,0.0027459
1.8858,-0.2234,0.0026927
1.8858,-0.19484,0.00077299
1.8858,-0.1812,0.00022206
1.8858,-0.16479,3.75E-05
1.8858,-0.15,0
1.8858,-0.1205,0
1.8858,-0.1204,0
1.8858,-0.11961,0
1.8858,-0.090215,0
1.8858,-0.084667,0
1.8858,-0.06048,0
1.8858,-0.04802,0
1.8858,-0.030315,0
1.8858,-0.0053993,0
1.8858,0,0
1.8858,0.0057455,0
1.8858,0.028726,0
1.8858,0.047437,0
1.8858,0.060491,0
1.8858,0.076721,0
1.8858,0.088634,0
1.8858,0.094955,0
1.8858,0.11513,0
1.8858,0.14027,0
1.8858,0.14058,0
1.8858,0.16608,2.96E-06
1.8858,0.16869,2.97E-06
1.8858,0.17498,0.00015264
1.8858,0.19324,0.00064646
1.8858,0.20795,0.0016484
1.8858,0.22078,0.0024329
1.8858,0.22811,0.0031487
1.8858,0.252,0.0062021
1.8858,0.25924,0.0073319
1.8858,0.28449,0.012487
1.8858,0.28846,0.013405
1.8858,0.31243,0.020328
1.8858,0.31397,0.020846
1.8858,0.33183,0.027577
1.8858,0.33789,0.030329
1.8858,0.34608,0.034075
1.8858,0.35177,0.037045
1.8858,0.36003,0.041564
1.8858,0.37022,0.047791
1.8858,0.37263,0.049331
1.8858,0.37613,0.051795
1.8858,0.38323,0.056721
1.8858,0.38772,0.060203
1.8858,0.39215,0.063745
1.8858,0.399,0.069899
1.8858,0.39985,0.070697
1.8858,0.40144,0.072416
1.8858,0.40651,0.07785
1.8858,0.40932,0.081471
1.8858,0.41173,0.0846
1.8858,0.41395,0.088137
1.8858,0.41593,0.091286
1.8858,0.41742,0.094147
1.8858,0.41941,0.097994
1.8858,0.42036,0.10027
1.8858,0.42263,0.10607
1.8858,0.42351,0.10873
1.8858,0.42553,0.1152
1.8858,0.42624,0.11834
1.8858,0.42792,0.12846
1.8858,0.428,0.12909
1.8858,0.4285,0.13561
1.8858,0.42892,0.14107
1.8858,0.42894,0.14137
1.8858,0.42895,0.14179
1.8858,0.42922,0.15388
1.8858,0.42923,0.16257
1.8858,0.42924,0.16868
1.8858,0.42924,0.18276
1.8858,0.42924,0.18651
1.8858,0.42924,0.18986
1.8858,0.42924,0.2089
1.8858,0.42924,0.2158
1.8858,0.42924,0.23343
1.8858,0.42924,0.24359
1.8858,0.42924,0.26328
1.8858,0.42924,0.27121
1.8858,0.42924,0.28719
1.8858,0.42924,0.3
1.8858,0.42924,0.31441
1.8858,0.42924,0.33224
1.8858,0.42924,0.34544
1.8858,0.42924,0.36057
1.8858,0.42924,0.37622
1.8858,0.42924,0.3964
1.8858,0.42924,0.40139
1.8858,0.42924,0.42351
1.8858,0.42924,0.4303
1.8858,0.42924,0.43751
1.8858,0.42924,0.45855
1.8858,0.42924,0.46683
1.8858,0.42924,0.47776
1.8858,0.42924,0.49609
1.8858,0.42924,0.51857
1.8858,0.42924,0.52462
1.8858,0.42924,0.53174
1.8858,0.42924,0.54984
1.8858,0.42924,0.56289
1.8858,0.42924,0.57232
1.8858,0.41669,0.57232
1.8858,0.39797,0.57232
1.8858,0.38249,0.57232
1.8858,0.36805,0.57232
1.8858,0.35057,0.57232
1.8858,0.33329,0.57232
1.8858,0.32028,0.57232
1.8858,0.30537,0.57232
1.8858,0.28984,0.57232
1.8858,0.27622,0.57232
1.8858,0.25685,0.57232
1.8858,0.25089,0.57232
1.8858,0.21802,0.57232
1.8858,0.216,0.57232
1.8858,0.17612,0.57232
1.8858,0.17459,0.57232
1.8858,0.17454,0.57232
1.8858,0.17446,0.57232
1.8858,0.13676,0.57232
1.8858,0.1292,0.57232
1.8858,0.11722,0.57232
1.8858,0.10239,0.57232
1.8858,0.092811,0.57232
1.8858,0.076459,0.57232
1.8858,0.056803,0.57232
1.8858,0.048187,0.57232
1.8858,0.02803,0.57232
1.8858,0.024558,0.57232
1.8858,0.023234,0.57232
1.8858,0,0.57232
1.8858,-0.0066061,0.57232
1.8858,-0.025312,0.57232
1.8858,-0.038686,0.57232
1.8858,-0.052779,0.57232
1.8858,-0.07477,0.57232
1.8858,-0.076687,0.57232
1.8858,-0.077865,0.57232
1.8858,-0.10317,0.57232
1.8858,-0.11812,0.57232
1.8858,-0.13019,0.57232
1.8858,-0.15044,0.57232
1.8858,-0.1616,0.57232
1.8858,-0.17488,0.57232
1.8858,-0.19085,0.57232
1.8858,-0.19909,0.57232
1.8858,-0.20538,0.57232
1.8858,-0.22934,0.57232
1.8858,-0.24135,0.57232
1.8858,-0.25949,0.57232
1.8858,-0.26721,0.57232
1.8858,-0.28997,0.57232
1.8858,-0.29853,0.57232
1.8858,-0.32091,0.57232
1.8858,-0.33858,0.57232
1.8858,-0.34974,0.57232
1.8858,-0.36441,0.57232
1.8858,-0.37634,0.57232
1.8858,-0.38306,0.57232
1.8858,-0.40277,0.57232
1.8858,-0.42145,0.57232
1.8858,-0.42924,0.57232
1.9018,-0.42924,0.57232
1.9018,-0.42924,0.55072
1.9018,-0.42924,0.53633
1.9018,-0.42924,0.52391
1.9018,-0.42924,0.49895
1.9018,-0.42924,0.46786
1.9018,-0.42924,0.46463
1.9018,-0.42924,0.45576
1.9018,-0.42924,0.43226
1.9018,-0.42924,0.42242
1.9018,-0.42924,0.4022
1.9018,-0.42924,0.38154
1.9018,-0.42924,0.36977
1.9018,-0.42924,0.33988
1.9018,-0.42924,0.33432
1.9018,-0.42924,0.31193
1.9018,-0.42924,0.30371
1.9018,-0.42924,0.29666
1.9018,-0.42924,0.27312
1.9018,-0.42924,0.26681
1.9018,-0.42924,0.25288
1.9018,-0.42924,0.24165
1.9018,-0.42924,0.21953
1.9018,-0.42924,0.21702
1.9018,-0.42924,0.21489
1.9018,-0.42924,0.19171
1.9018,-0.42924,0.1913
1.9018,-0.42924,0.19004
1.9018,-0.42924,0.17097
1.9018,-0.42923,0.15692
1.9018,-0.42923,0.15445
1.9018,-0.42917,0.15089
1.9018,-0.42902,0.14142
1.9018,-0.42879,0.13718
1.9018,-0.42832,0.13017
1.9018,-0.42748,0.12374
1.9018,-0.42699,0.12011
1.9018,-0.426,0.11586
1.9018,-0.42495,0.11113
1.9018,-0.42308,0.10544
1.9018,-0.42236,0.1032
1.9018,-0.4202,0.097989
1.9018,-0.41944,0.096164
1.9018,-0.41904,0.095404
1.9018,-0.41606,0.089613
1.9018,-0.41318,0.085015
1.9018,-0.41204,0.083186
1.9018,-0.41041,0.081053
1.9018,-0.40702,0.076593
1.9018,-0.40067,0.069679
1.9018,-0.4004,0.069377
1.9018,-0.4001,0.069105
1.9018,-0.39263,0.062284
1.9018,-0.38631,0.057275
1.9018,-0.38375,0.055236
1.9018,-0.38188,0.053918
1.9018,-0.37327,0.047877
1.9018,-0.36446,0.042426
1.9018,-0.36098,0.040263
1.9018,-0.3482,0.033465
1.9018,-0.34609,0.032329
1.9018,-0.34379,0.031316
1.9018,-0.32901,0.024808
1.9018,-0.32846,0.024565
1.9018,-0.32831,0.024512
